ltv,dti,fedti,eligibility
78.0,12.777036048064087,19.72510013351135,1
81.0,49.20091324200913,104.10426179604262,0
88.99999999999999,19.96488147497805,16.298683055311677,0
92.0,11.652937946183416,19.520043931905544,0
90.0,43.71482176360225,80.42176360225139,0
88.0,16.3643331630046,40.91619826264691,0
81.0,37.21804511278196,43.18947368421052,0
75.0,24.680118110236222,42.46702755905511,0
80.0,21.855169839492348,38.49458753266144,0
74.0,14.748827863362358,11.76302746148694,1
94.0,19.63339222614841,32.86285335689046,0
83.0,12.860765608018355,17.184035744475302,0
92.0,14.369310793237972,34.835630689206766,0
71.00000000000001,10.363259517835715,23.747354641649395,1
86.0,17.295211366426944,29.563234520259606,0
79.0,20.385395537525355,16.654158215010142,1
78.0,45.26650755767701,72.68377088305489,0
79.0,12.968787805468182,20.4727800629083,1
90.99999999999999,12.628285356695871,32.389987484355444,0
79.0,12.89571201694018,17.600105876124932,1
92.0,50.80676898858717,104.59228650137742,0
90.0,17.034105897870734,30.339739966082536,0
84.00000000000001,28.388278388278387,46.72632129774988,0
81.0,15.118210862619808,12.54632587859425,0
77.0,10.667525220004293,17.485833869929166,1
80.0,16.14492293023995,39.14158588908311,0
74.0,19.642857142857142,37.419850498338874,0
71.0,43.62186788154897,87.03113135914958,0
78.0,32.20250521920668,60.48016701461377,0
82.0,56.78633975481612,57.208406304728555,0
95.0,18.513299277787564,45.18143385590981,0
81.0,28.114285714285714,21.096,0
82.0,16.62757002897751,11.649096177728715,0
89.0,21.52490559251933,42.35173529940658,0
74.0,37.120761451516955,60.5175490779298,0
80.0,22.29558151345861,38.41163026917217,0
93.0,22.14419475655431,55.13178838951311,0
83.0,26.12466124661247,53.62140921409214,0
84.0,40.81404032860343,67.74757281553397,0
72.0,23.26923076923077,39.75865384615384,0
76.0,9.937493378535862,17.73206907511389,1
89.0,21.689967105263158,62.7952302631579,0
83.0,24.23056859676578,49.558685446009385,0
86.0,11.956747764608027,15.174152630484508,0
95.0,16.412084181941616,27.20061099796334,0
81.0,39.50697372688939,72.42264028543626,0
90.0,15.467476867835932,24.53763292362933,0
93.0,16.434249967418218,31.34054476736609,0
79.0,18.546289211935733,27.33068094873757,1
84.0,59.99089667728721,44.39872553482021,0
72.0,21.519255184088024,25.231062209056287,1
86.0,41.20283899887934,88.63877474785208,0
81.0,13.53668039630413,23.495157519759545,0
88.0,15.24454477050414,29.535139202407823,0
85.0,15.44369770950487,23.971471677410506,0
94.0,23.878437047756872,49.228033905313204,0
93.0,25.41528239202658,47.823297342192696,0
78.0,11.62044701986755,18.778456125827812,1
85.00000000000001,10.897927858787414,24.54248437671308,0
77.0,22.716526971846122,47.750698474102734,0
88.99999999999999,16.550335570469798,27.8303355704698,0
87.0,20.021186440677965,40.066207627118644,0
75.99999999999999,22.599925289503176,23.769331341053416,1
73.00000000000001,12.808388157894738,12.901212993421051,1
86.0,12.779397473275026,33.755709426627796,0
93.0,12.336222535779076,22.097661761741584,0
84.00000000000001,31.820760068065795,43.246171298922285,0
71.0,16.561085972850677,14.930769230769231,1
75.0,20.526014865637507,26.17857823518201,1
82.0,28.781947962238085,41.65461662445314,0
73.0,19.208186545881563,31.1234692165744,0
81.0,13.650564768084594,15.042057197788994,0
91.0,12.809472551130247,27.282023681377826,0
87.0,58.90547263681592,51.08009950248756,0
74.00000000000001,28.48305540613233,51.361484669176974,0
86.00000000000001,25.085910652920962,53.21466208476519,0
74.0,21.218369259606373,38.19493908153702,0
90.99999999999999,47.7328132618235,96.35007313505608,0
87.99999999999999,20.098596890405766,47.73454683352295,0
75.0,16.155717761557177,24.373073803730737,1
72.0,30.877375683415774,63.05076802915907,0
95.0,11.611960431654676,12.196380395683454,0
82.0,47.44917529727656,89.5838128116609,0
86.0,15.83508036338225,18.89517819706499,0
87.99999999999999,12.53895051726287,22.07815031783622,0
78.99999999999999,15.739317553027973,32.88379956962804,0
85.0,10.853909465020577,19.096604938271604,0
82.0,22.793087342363382,59.35801027557216,0
94.0,31.56182212581345,47.23834056399133,0
72.00000000000001,17.282267956930625,21.588251328881015,1
81.0,21.745216985534295,23.673199564473478,0
76.0,26.860053144375556,19.440655447298496,1
89.0,12.099318204945558,17.685051389030225,0
82.0,31.89801699716714,52.859773371104815,0
76.0,55.28644620400559,41.11690731252911,0
77.0,28.05356730547218,32.49526668205957,0
82.0,25.099778270509976,29.588470066518845,0
79.0,10.908461272076647,25.302435645850164,1
79.0,32.961205693552884,65.17499302260676,0
73.00000000000001,35.80545015522594,29.381510865815798,0
83.0,13.933138882656495,32.4860892977339,0
94.0,8.762886597938143,20.13189812007277,0
90.99999999999999,13.116914230953522,20.51772879731672,0
89.0,14.212633451957297,11.753447508896796,0
91.0,42.000673627484005,54.80397440215561,0
95.0,13.599182004089979,20.947998831434415,0
94.0,35.854255970606246,89.73576240048989,0
73.00000000000001,43.27245620573984,58.5866567275438,0
78.0,40.25494800402549,56.29084199932909,0
74.0,11.116406529250566,11.762182771357084,1
91.0,48.776908023483365,126.12328767123289,0
87.0,35.00583430571762,89.59393232205369,0
72.0,16.420911528150135,31.708780160857913,0
77.0,10.46403951023768,26.22183352196728,1
81.0,14.519523030161327,16.597381342062192,0
91.0,19.261213720316622,45.617791179796455,0
79.0,18.965813434117848,26.059611750558325,1
84.0,24.71190781049936,27.359795134443022,0
79.0,42.29580573951435,67.36865342163357,0
73.0,23.346751006325476,36.279662641364766,0
74.0,10.390783826519087,21.79218432346962,1
83.0,9.631026759401156,18.10574089355181,0
86.0,15.615484993475423,15.623314484558504,0
94.0,22.59705034751653,45.126801152737755,0
85.0,56.462902473168455,97.06952869808678,0
87.0,16.481149012567325,34.53285457809695,0
85.0,27.12133227597145,53.22627544277029,0
91.0,17.758715093995256,34.73316298594634,0
85.00000000000001,48.852295409181636,63.313872255489024,0
94.0,15.963855421686745,23.33001571503405,0
95.0,48.83258817685047,90.63487332339791,0
80.0,18.484288354898336,31.13426314905058,0
94.0,62.91706387035272,78.9699714013346,0
82.0,17.876646321876006,32.33601027947318,0
86.0,54.03348554033486,52.39840182648402,0
74.0,12.024048096192384,14.002894678245378,1
80.0,25.401716927140654,43.07572088928021,0
87.0,22.589073634204276,55.23824228028504,0
73.0,14.17503586800574,10.344906743185078,1
87.0,17.581615903702353,30.287798650373883,0
87.99999999999999,30.67126558768904,60.4160254709472,0
88.00000000000001,12.776795924732301,14.908722320407525,0
82.0,16.92040017398869,29.263447875888065,0
73.00000000000001,13.196480938416421,10.70406732117812,1
87.0,13.18463444857497,16.986864931846345,0
95.0,14.409520113827448,17.241365929375245,0
84.0,11.654905531527431,23.69633507853403,0
73.0,11.93226421442189,9.611640686329483,1
72.0,36.402180496668684,50.69351907934585,0
95.0,23.93329001516136,50.077539527831924,0
80.0,18.084751418084753,33.26943610276944,0
76.0,13.349150849150849,26.688811188811183,1
81.0,19.194894452626414,25.65128456881034,0
83.0,18.97709923664122,16.097709923664123,0
89.0,13.470993117010815,33.40240904621435,0
89.0,16.935150764147046,23.915048877874156,0
92.0,10.644712430426715,12.536641929499073,0
85.0,27.314917127071826,31.13193370165746,0
88.0,13.29804829639431,32.62399382511853,0
85.0,50.424787606196894,55.031984007996,0
85.0,34.45506692160612,58.705162523900576,0
86.00000000000001,31.241117953576502,49.628612032212224,0
88.0,19.415484532558537,34.78755768244744,0
81.0,12.09164191769198,25.572655918540516,0
80.0,11.86247013607562,11.763477718915551,0
77.99999999999999,17.883101150817687,23.708207147183526,1
83.0,14.004570848146267,13.976256983240223,0
86.00000000000001,20.24584237165582,56.917570498915396,0
84.00000000000001,28.134845620667924,63.299936988027724,0
76.99999999999999,15.635622025832765,23.74140040788579,1
73.0,46.71504965622613,67.47975553857907,0
87.0,16.749630028252387,13.329611193327054,0
94.0,29.726618705035975,60.997985611510785,0
86.0,25.89567966280295,39.93967334035827,0
85.0,20.306154326772884,29.88800374882849,0
75.0,21.203599550056243,28.13892013498313,0
81.0,12.824822236586941,11.683645765998707,0
78.99999999999999,15.623409669211197,16.636513994910942,1
87.0,29.429971627547076,35.40005158627805,0
85.0,9.64604431966309,26.791537150305828,0
86.0,27.277143551129463,69.18994413407822,0
93.0,49.17521176995096,110.79313419527419,0
93.0,12.646566164154105,23.979061976549414,0
71.0,19.030279800689918,38.35281717133001,0
86.0,12.348505251817937,18.115674656611905,0
83.0,15.501090722443218,26.92300782753754,0
71.00000000000001,12.940795858945325,18.983176965383368,1
84.00000000000001,18.80204996796925,17.120916079436256,0
72.0,11.506226053639846,17.404573754789272,1
77.0,28.935185185185187,39.221296296296295,0
94.0,25.721716514954483,54.249674902470744,0
73.0,45.09803921568628,65.26758938869665,0
88.0,22.355921469284358,29.89170360987967,0
91.0,16.291572893223304,30.42398099524881,0
92.0,14.496757146288733,20.89538794138842,0
71.0,14.684823810192334,21.79924189246104,1
87.0,42.82600799128224,87.21794406102434,0
72.0,35.030259878960486,83.32680669277323,0
77.0,19.804741980474198,36.63706803037347,0
82.0,13.109756097560975,24.564750290360045,0
78.99999999999999,19.256756756756758,38.003911806543385,0
92.0,14.602587800369685,31.426833025261864,0
77.99999999999999,14.803262955854127,13.657989443378119,1
94.0,10.101528048405292,26.81889037021844,0
93.0,23.856282079892882,62.17629993305066,0
82.0,22.342773078337625,46.35104817947775,0
90.0,20.731944714814095,33.19525014599961,0
79.0,30.78920041536864,57.5132398753894,0
75.0,18.115942028985508,25.72351046698873,1
80.0,23.14522494080505,47.231254932912385,0
80.0,32.60211800302572,24.90569843671205,0
95.0,26.236811254396248,33.706682297772566,0
78.0,45.494417862838915,46.462519936204146,0
82.0,44.63768115942029,52.83809523809524,0
75.0,23.385300668151448,22.869265033407572,1
93.0,26.268532052620593,51.904990603466274,0
90.99999999999999,15.486320198978923,21.572588035083125,0
86.0,35.26093088857546,87.96438645980254,0
84.00000000000001,11.762870514820593,19.317524700988038,0
83.0,29.05071521456437,33.17295188556567,0
78.0,14.627426424546025,15.504946775203507,1
81.0,32.40366972477064,52.37284403669725,0
82.0,12.08207478387668,14.327882512238308,0
80.0,31.436781609195403,57.903160919540234,0
73.0,12.309195261936745,11.856636952008794,1
95.0,25.072886297376094,54.06413994169097,0
73.0,21.64259538693684,33.89976287993102,0
94.0,31.993107409534748,38.94227455485353,0
94.0,8.958377350517642,33.46228607648426,0
85.0,20.602409638554217,28.418244406196212,0
84.0,13.278631688431759,17.914018259563154,0
76.0,20.107896027464445,17.486349517737455,1
84.0,20.221246136326663,19.761997722466244,0
72.0,47.97297297297297,54.94045608108108,0
95.0,11.567333939945405,24.46121474067334,0
71.00000000000001,17.579335793357934,16.508339483394835,1
93.0,26.77324926818284,64.19882909254673,0
71.0,25.884448969203362,36.24510053448714,0
93.0,24.0062353858145,35.78098207326578,0
95.0,35.2341510035043,75.78814909206754,0
85.00000000000001,22.77129376707226,54.55997020114229,0
78.0,12.581699346405228,15.594771241830067,1
72.0,27.19766877124818,47.436376881981545,0
78.0,29.12698412698413,70.21005291005291,0
76.0,36.228127025275434,39.779650032404405,0
77.99999999999999,43.957597173144876,53.81590106007067,0
72.00000000000001,50.693512304250554,48.44116331096197,0
73.0,12.847222222222221,12.057239057239059,1
75.0,41.09161793372319,44.00155945419104,0
71.0,22.460603759255743,31.487374216821724,0
76.0,25.6140350877193,50.23715170278638,0
90.99999999999999,23.325740318906607,33.448519362186794,0
85.0,15.453194650817236,43.154346210995534,0
79.0,25.522552255225524,23.915071507150717,1
73.0,25.464135021097047,34.721729957805906,0
76.0,13.117923225628282,20.233499033416184,1
84.0,35.25423728813559,44.574576271186444,0
78.0,45.03846153846154,69.45884615384615,0
87.0,11.06516037926165,15.21989106314303,0
80.0,38.34716459197787,101.10511756569849,0
85.00000000000001,16.409036860879905,28.968638525564806,0
88.99999999999999,19.96970462004544,51.228982580156526,0
71.0,15.958273221618022,15.955831761180777,1
86.00000000000001,20.88291746641075,37.67792706333973,0
81.0,16.425553706311614,17.97132249391883,0
81.0,12.863257490425772,19.6674926785312,0
76.0,10.5890603085554,24.457690509583916,1
90.0,18.939034045922405,30.549643705463183,0
83.0,10.590858416945373,16.25093746832877,0
77.99999999999999,19.793433019885924,19.08247263758286,1
84.0,14.445421429468661,21.259263911568897,0
73.0,19.518114057895648,26.62281157912983,1
82.0,34.95400788436268,66.38370565045992,0
72.00000000000001,49.127906976744185,68.40213178294573,0
90.99999999999999,12.807129217059199,15.90872056015277,0
77.0,12.512654383478436,17.198218262806236,1
75.0,25.144124168514416,21.194235033259424,1
88.0,21.081376297105408,23.735117422173676,0
93.0,27.59932375316991,69.69103972950127,0
92.0,25.60406952098347,30.045570156846118,0
74.0,13.315313197790573,22.545892584322484,1
95.0,12.281270252754375,33.16050982933679,0
90.0,27.36077481840194,43.463790446841294,0
78.0,15.45229584822656,26.91022821006324,1
72.00000000000001,13.000245519273262,20.556223913577217,1
72.0,21.88318981654811,24.064582553350807,1
71.0,44.696969696969695,44.76315789473684,0
89.0,12.754708668355546,22.957594448727836,0
73.0,20.112685675260373,26.408741676626256,1
73.0,11.803114013058764,18.988448016072326,1
74.0,31.9490754774174,49.705365262200665,0
83.0,19.313229911103363,23.967055952588463,0
84.00000000000001,18.21347464042392,30.780772142316426,0
81.0,46.11436950146627,34.69648093841642,0
87.0,14.408808042125418,26.73496090633477,0
93.0,21.908774500824325,33.614947792636016,0
95.0,36.11371446422993,37.466104342393,0
83.0,23.21922177333617,40.40952583457368,0
83.0,18.784029038112525,32.67543859649123,0
95.0,12.435831622176591,39.11806981519507,0
95.0,13.976705490848584,16.759794282256845,0
94.0,12.201948994401825,14.814016172506738,0
88.0,27.98283261802575,55.1310443490701,0
75.99999999999999,13.872771389387067,15.036290747969193,1
77.0,38.75780707841777,81.2852185981957,0
82.0,22.01789264413519,59.71023856858846,0
83.0,13.454492158874395,26.96013483804778,0
87.0,12.848468120342257,28.196522219155394,0
77.0,16.588884174798473,15.095460330929148,1
83.0,33.432112068965516,63.750269396551715,0
75.0,24.13429054054054,35.21748310810811,0
75.0,16.13963681903569,28.525516593613027,0
76.0,16.14699331848552,16.046353006681514,1
93.0,17.819874779258306,37.38946861454487,0
72.0,15.425017277125086,27.918313752591573,1
73.0,46.99959726137737,88.43777688280305,0
90.0,13.057686842853084,25.31997726626883,0
95.0,17.64809281068729,47.78678150817367,0
71.0,13.113897596656217,24.242110762800415,1
76.0,53.553866785873936,82.318730442557,0
71.0,11.975573900260093,20.939387085830603,1
85.00000000000001,12.397417660575554,10.833898676003939,0
91.0,52.84296028880866,83.10875451263539,0
71.0,13.95477109762824,18.49889685603971,1
95.0,28.916782891678288,54.97396559739656,0
82.0,16.11549437636394,32.30518717475239,0
91.0,46.08433734939759,86.02041499330656,0
75.0,14.651563654272346,24.004678650578676,1
71.0,16.65394596244848,19.400091589070374,1
88.0,19.077077411804048,27.759237585688012,0
76.0,16.303400174367916,14.497073109976336,1
86.0,15.238250121971053,35.1891364449504,0
72.0,31.470678538532393,43.28369665336199,0
79.0,17.820829898323716,31.02665567463589,0
77.0,21.44469525959368,38.83088788562829,0
88.0,12.594027809436973,23.5633690449054,0
76.0,30.968766543144522,33.65193223928004,0
73.0,13.016787772488097,18.45840641443247,1
81.0,15.43002662345179,28.454566500752403,0
90.0,16.025930951304083,21.417307402382026,0
73.0,15.35832010743499,18.049688682700527,1
78.0,21.56439066551426,40.21197061365601,0
94.0,24.307774227902023,73.06150159744409,0
73.00000000000001,17.87376652392478,16.57978030161981,1
72.00000000000001,32.21892025755324,53.18301139177811,0
73.0,14.342676204995897,16.138970329541458,1
91.0,13.44840432137092,30.78827766049919,0
88.0,19.624111073484592,43.69725702675245,0
88.99999999999999,22.43958573072497,49.19493670886076,0
95.0,29.51731109426333,48.41546626231994,0
71.0,21.843458388878307,20.544277280517996,1
92.0,16.62475965093921,21.43381156633634,0
85.0,16.127722906237317,33.35313218779597,0
86.00000000000001,8.615194818546314,15.93697954148247,0
90.0,15.88261318389618,31.205131986432676,0
74.00000000000001,37.531806615776084,68.76335877862596,0
85.00000000000001,14.06211486319941,25.078383041656394,0
93.0,14.534534534534535,26.038738738738736,0
75.0,22.479338842975206,29.109710743801653,0
82.0,17.934377330350486,18.769947800149144,0
88.99999999999999,21.435352192899185,35.75944560470856,0
87.0,17.244821562266036,23.51934115298228,0
87.0,27.980789308832744,59.921695552307376,0
75.0,12.82319690149691,20.523081754422694,1
84.0,13.34771470945126,15.023864095995684,0
86.0,15.205824698963877,36.91963035564268,0
71.00000000000001,15.04898610161768,21.477443609022558,1
88.0,10.862033829223558,30.3090482983493,0
79.0,31.595411887382692,44.77554744525547,0
74.0,17.151162790697676,25.53110465116279,1
73.0,26.380619995894065,46.10839663313488,0
86.0,25.15449759670405,57.30785076676585,0
91.0,17.062263501891987,20.821809425524595,0
93.0,34.179150107000915,61.96759400794865,0
94.0,28.35290904124556,61.671947555312755,0
77.0,30.631080069842852,31.03192816163632,0
81.0,28.30946998241648,32.21125345390605,0
91.0,33.076367140448085,60.58997831847748,0
75.0,11.057080004631239,21.243718883871715,1
89.0,54.944145635084816,66.41663218866363,0
73.0,17.825068332682545,46.23057399453338,0
71.00000000000001,22.436604189636164,48.05540242557883,0
94.0,12.159151193633951,22.824084880636605,0
90.99999999999999,17.932031814895154,31.597252349963846,0
74.0,25.192519251925194,22.13135313531353,1
72.0,12.69296740994854,23.293310463121784,1
86.0,45.14358108108108,73.65962837837839,0
84.0,17.34710881519747,18.49441759706715,0
90.0,38.36535529124733,70.92711192436718,0
75.0,13.4785568413887,26.46943498978897,1
92.0,14.595241260135584,39.87132792768842,0
78.99999999999999,23.253693233631225,15.613897501367866,1
85.00000000000001,33.62460678084586,86.3652569031807,0
81.0,13.658536585365855,21.50093808630394,0
75.0,11.64790174002047,16.574411463664276,1
83.0,38.332752005580744,50.22322985699338,0
74.00000000000001,39.42798774259448,42.57371467483828,0
81.0,28.00604991177212,35.191832619107636,0
75.99999999999999,28.073000536768657,45.212292002147066,0
91.0,14.259681093394077,32.17798025816249,0
79.0,38.3413908516177,74.6775753068055,0
90.99999999999999,12.429738042210202,26.482023544384344,0
90.0,31.277395115842204,70.80713838447087,0
94.0,13.436420957814141,47.94910674072962,0
82.0,15.6790770844258,22.78779933578046,0
72.00000000000001,11.802232854864434,26.196294933137043,1
79.0,10.614454797280281,19.693653991437923,1
73.0,25.710853023628356,23.94633560272327,1
72.0,26.1878453038674,29.813701657458562,0
92.0,18.470063106048944,27.99953824842235,0
78.0,15.244394257138246,17.636231650266172,1
92.0,13.68312757201646,25.160722450845906,0
87.0,17.79199564388783,18.098557037843722,0
79.0,15.873460246360583,13.029675251959688,1
89.99999999999999,36.5472312703583,84.49087947882737,0
76.0,13.768498942917548,14.449920718816067,1
75.0,14.419011517713953,36.95946931039511,0
90.99999999999999,9.903409752123823,20.370883277085998,0
87.0,14.6677860398177,21.625449748141044,0
87.0,27.710843373493976,65.23984828201696,0
76.0,23.547880690737834,35.93999651142508,0
81.0,9.841881208189744,10.0932495438881,0
77.99999999999999,15.160983562016032,35.36747724493955,0
86.00000000000001,11.803161773445858,10.171757993581362,0
75.0,19.89044200982244,26.207593502077824,1
71.00000000000001,15.28125711682988,12.583807788658618,1
84.0,32.6551635333505,49.639454030388876,0
89.0,21.114727420667208,41.30655004068349,0
75.0,28.11485642946317,44.40099875156055,0
94.0,9.97242140099283,16.663320463320463,0
86.0,18.786127167630056,32.10098605916355,0
95.0,50.34042553191489,117.07659574468086,0
78.0,14.759513742071881,20.958641649048626,1
86.0,25.10534486582391,33.84941228653803,0
94.0,14.309873812930924,34.99869910238064,0
90.0,51.14018691588785,32.662803738317756,0
81.0,20.160608622147084,34.05114116652578,0
90.0,53.344551956247365,51.122843920908714,0
78.0,25.416036308623298,30.533390966068723,0
89.99999999999999,24.263239530245954,28.926434744072683,0
88.0,49.935594675826536,106.1524259338772,0
76.0,28.36676217765043,79.56001273479784,0
71.00000000000001,17.360990064493638,16.801638487014117,1
93.0,23.66449117718153,81.72999758278947,0
94.0,34.12671806905799,60.0660408984244,0
87.0,12.771607918879768,23.892563978754225,0
77.0,13.150945389246857,13.222034435407204,1
80.0,43.36384439359268,63.99923722349351,0
90.0,23.008637236084454,27.891074856046068,0
82.0,9.141924293439445,24.68421589633711,0
72.0,12.28975106526127,19.358936981385963,1
71.0,20.87745839636914,30.865922844175493,0
87.0,11.735215878862288,15.816042561898913,0
91.0,30.06396588486141,48.67306325515281,0
78.99999999999999,14.346327234155396,12.842614691063378,1
81.0,17.726909768432257,16.863188714399787,0
81.0,46.4167585446527,65.73355384049981,0
95.0,13.68544295563939,24.169897229088072,0
89.0,15.029868578255675,21.829390681003584,0
87.99999999999999,13.265984314768046,31.5052505649342,0
84.00000000000001,20.029168692270297,32.96159455517744,0
78.0,21.770227983907017,43.423111309789896,0
82.0,15.288293535235878,27.999854397204427,0
71.0,14.534606205250597,16.02386634844869,1
83.0,16.38946638946639,30.05197505197505,0
85.0,17.1459189140918,48.75138417574567,0
84.0,13.073865972317392,20.813210908592573,0
71.00000000000001,49.207011686143574,68.25709515859766,0
78.0,9.69382565354491,13.643881599023496,1
89.99999999999999,28.43887729065182,55.964277429830666,0
71.0,16.805251641137854,21.575200583515684,1
95.0,11.212152526609486,15.157486824429059,0
93.0,11.634773100054675,32.624822307271735,0
83.0,15.78465961061022,25.948647589180712,0
85.0,33.07940228537943,43.406387342513916,0
89.0,24.42764125183785,60.66141566897711,0
76.99999999999999,12.473636637541428,13.305714572662447,1
83.0,36.60279311464761,39.2582007145177,0
81.0,26.535626535626534,50.42039312039313,0
75.0,34.72131147540984,74.8455737704918,0
87.0,10.67553735926305,23.114124872057317,0
92.0,14.859388431781898,31.974702198207044,0
76.0,42.1616793211255,78.01563197856186,0
93.0,9.70344966713738,16.266996167036517,0
73.0,9.172027391575016,13.363145880888153,1
75.0,17.244596485772043,15.681853522002797,1
90.0,17.30841121495327,20.854205607476636,0
78.0,20.127682213158362,44.145770526689134,0
75.0,17.54438760156485,28.270237736984647,0
78.0,20.75142675967026,26.913601775523144,1
92.0,17.417705337168425,25.799776286353467,0
85.0,9.70838833553342,16.512060482419297,0
75.99999999999999,16.187739463601535,34.545338441890166,0
73.00000000000001,11.029259182402988,15.312097945631873,1
80.0,14.389114070642734,14.394180660104228,0
71.0,11.703462117410938,15.648519819367786,1
83.0,30.69557871022247,80.51816389749365,0
92.0,37.66594627971596,74.65390552639704,0
79.0,12.965810954690642,14.672069087897787,1
90.99999999999999,15.35606268902942,26.314407478691226,0
80.0,12.876891259388264,19.153042342440404,0
79.0,12.204876790091602,22.165527028770484,1
92.0,40.77294685990338,100.67697262479871,0
95.0,22.97872340425532,43.209929078014184,0
91.0,10.415077895195555,15.375640047935505,0
84.0,45.28301886792453,108.40935192780967,0
95.0,11.69603524229075,22.370704845814977,0
86.0,19.26698049764627,31.723436449226632,0
71.00000000000001,41.044282881692,75.34666226040979,0
81.0,15.721187025534853,20.164389233954452,0
95.0,10.458023732948876,29.076633026505494,0
83.0,11.247352580537287,24.37632370973136,0
90.99999999999999,21.075784843031396,35.37252549490102,0
75.0,54.592240696753755,42.06848772763262,0
77.0,32.12567223322955,51.755448627228986,0
74.0,49.81634527089073,91.00413223140495,0
94.0,30.598520511096165,47.91862811028917,0
82.0,28.75816993464052,79.32320261437908,0
81.0,16.988580290427183,21.935006344283096,0
95.0,11.654888724818058,16.479590760468305,0
89.0,47.13478611783696,49.69895076674737,0
75.0,21.919079435783225,24.805122494432073,1
81.0,24.596774193548388,56.317137096774196,0
92.0,18.89196675900277,31.34275161588181,0
89.0,17.69997232216994,31.24854691392195,0
71.00000000000001,15.678754067875406,17.865062761506277,1
87.0,20.700843608046725,19.144711226476314,0
87.00000000000001,9.727786337955829,24.853415511042627,0
91.0,16.60576532683719,26.175531195019623,0
84.00000000000001,18.95270882406233,38.00670411306397,0
95.0,26.59019812304484,33.64285714285714,0
78.0,14.840425531914894,28.08404255319149,0
72.0,35.28839922229423,70.4948152948801,0
78.99999999999999,19.542877391920623,36.87455705173635,0
86.0,19.444991143475693,43.75811848061405,0
83.0,47.29996058336618,38.77532518722901,0
78.0,21.175867373098615,31.85831481797983,0
85.0,11.544715447154472,14.587456445993032,0
71.0,14.818067754077791,16.98582183186951,1
76.0,28.478886756238005,26.323896353166987,1
90.0,31.35878719820326,29.19539584503088,0
95.0,22.032676597789525,37.91878904372898,0
88.99999999999999,13.852449151522444,17.48200746178842,0
87.0,24.781775601447734,33.954226101767084,0
73.00000000000001,14.655486693401384,11.146554866934014,1
86.0,17.691597414589104,24.67257617728532,0
86.0,18.935185185185187,17.418209876543212,0
95.0,16.236049533710442,17.244458033939765,0
83.0,31.140558447704684,52.944155229531475,0
83.0,18.564742589703588,35.15795631825273,0
87.0,42.53992987923647,47.50915465523958,0
86.00000000000001,18.0280328661189,25.172224907362654,0
90.0,18.4,52.95254545454545,0
77.0,25.255102040816325,26.102465986394556,1
87.0,28.5502593232897,41.71103976290442,0
83.0,18.17377455317643,27.10794549637232,0
87.0,25.195007800312013,53.60374414976599,0
72.0,16.178763208037417,40.04607656331197,0
80.0,15.450771055753263,30.878706998813758,0
82.0,44.94020239190432,62.96090156393744,0
93.0,13.857142857142858,28.11935064935065,0
94.0,50.307219662058365,92.60138248847926,0
93.0,10.982286634460547,24.498658078368223,0
84.0,26.291175274501832,39.33448556323709,0
85.99999999999999,32.94755877034358,85.65822784810125,0
74.0,22.001499250374813,25.875749625187407,1
74.0,20.540643441842757,36.58176280220826,0
86.0,26.2380088151413,29.340938553279756,0
82.0,10.842284911153499,22.56500351370344,0
83.0,15.06809620399884,24.06143146913938,0
89.0,11.097126075099643,10.400461506188378,0
95.0,17.17305151915456,16.362835755173933,0
95.0,27.57075471698113,34.84339622641509,0
75.0,32.60290198400948,52.764880071069,0
77.0,14.633507853403142,23.83651832460733,1
80.0,13.966826848550612,20.429700821578052,0
88.0,16.211955862737966,19.634048744998182,0
75.0,11.795327577450482,11.202386998476383,1
89.99999999999999,36.46408839779006,71.97532228360957,0
78.99999999999999,20.523177534141183,33.77457203308329,0
78.99999999999999,12.48422115627367,21.894597323908105,1
86.0,14.122269733040563,20.62255865017913,0
79.0,27.49412518692587,26.2471694082461,1
82.0,17.331240188383045,18.618524332810047,0
85.00000000000001,16.25,12.552912621359221,0
93.0,26.82376535472549,72.43845575332163,0
84.0,13.783816868649772,17.714408128289875,0
91.0,36.92573402417962,49.79827288428325,0
90.99999999999999,10.395828899765908,13.188231538625239,0
79.0,17.086243300308592,41.67679064479454,0
85.0,17.21372622155912,39.33215218202163,0
91.0,21.009918845807032,48.682416591523896,0
77.0,14.180024660912455,10.986212308037215,1
90.99999999999999,30.818375418314574,40.73440827502282,0
80.0,23.02330213104959,24.683330013941443,0
77.0,13.012664110607645,14.417218543046358,1
93.0,13.594671325616947,23.685084079493336,0
73.0,16.303459547807137,16.53268864069736,1
71.0,12.683047902705386,16.364606602134526,1
90.99999999999999,38.61830742659758,73.48877374784111,0
88.99999999999999,21.518026565464897,60.19222011385199,0
74.0,11.219918741535578,19.414522346077714,1
75.0,28.99013348810215,46.55687753917586,0
75.99999999999999,10.571106326258588,22.584230493181582,1
81.0,25.87397496763056,40.97626240828657,0
76.0,16.181689141234916,24.804116394606105,1
73.0,28.477280610475198,31.759278529309746,0
78.0,17.81255822619713,36.626048071548354,0
71.0,17.25896676538335,34.109740046067785,0
88.0,16.639060382472522,15.66330371931938,0
78.0,13.25236887761911,20.76177765914854,1
73.0,21.030547163477678,29.201745552198723,0
81.0,11.63308696972765,22.737774627923457,0
88.0,30.536130536130536,36.802331002331,0
75.0,11.662790697674419,27.324186046511628,1
82.0,22.22876201687267,27.443398077300373,0
79.0,13.631346578366447,27.33692052980133,1
